2024학년도 1학기 학부 개설강좌 일람표,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,('24. 1. 24. 14시 기준)
156,인문대학,,국어국문학과,전학년,ZF1100316,004,문학과영상예술,교양선택,3,3,0,이시성,30,"화 12:00(75) 306-211, 목 12:00(75) 306-211",3영역 : 문학과예술 ,,N,N,
157,인문대학,,국어국문학과,전학년,ZF1100316,200,문학과영상예술,교양선택,3,3,0,김경숙,30,금 10:00-13:00 밀양M03-3349,3영역 : 문학과예술 ,,N,N,
158,인문대학,,국어국문학과,전학년,ZF1100699,001,언어사회와문화,교양선택,3,3,0,이옥희,60,"월 10:30(75) 405-2104, 수 10:30(75) 405-2104",2영역 : 사회와문화 ,,N,N,
159,인문대학,,국어국문학과,전학년,ZF1100699,002,언어사회와문화,교양선택,3,3,0,박소영,30,"화 13:30(75) 306-313, 목 13:30(75) 306-313",2영역 : 사회와문화 ,,N,N,
160,인문대학,,국어국문학과,전학년,ZF1100699,003,언어사회와문화,교양선택,3,3,0,김태우,30,"월 13:30(75) 306-408, 수 13:30(75) 306-408",2영역 : 사회와문화 ,,N,N,
161,인문대학,,국어국문학과,전학년,ZF1100699,004,언어사회와문화,교양선택,3,3,0,김지현,30,"화 13:30(75) 306-411, 목 13:30(75) 306-411",2영역 : 사회와문화 ,,N,N,
162,인문대학,,국어국문학과,전학년,ZF1100699,005,언어사회와문화,교양선택,3,3,0,정대식,30,"월 12:00(75) 306-205, 수 12:00(75) 306-205",2영역 : 사회와문화 ,,N,N,
163,인문대학,,국어국문학과,전학년,ZF1100699,006,언어사회와문화,교양선택,3,3,0,정대식,30,"월 15:00(75) 306-212, 수 15:00(75) 306-212",2영역 : 사회와문화 ,,N,N,
164,인문대학,,국어국문학과,전학년,ZF1100699,200,언어사회와문화,교양선택,3,3,0,손평효,30,금 10:00-13:00 밀양M03-3549,2영역 : 사회와문화 ,,N,N,
165,인문대학,,국어국문학과,1학년,KL1500052,010,국어국문학의기초,전공기초,3,3,0,김태우,50,금 09:00-12:00 405-2104,,,N,N,
166,인문대학,,국어국문학과,1학년,KL1500545,010,문학의이해,전공기초,3,3,0,임명선,45,"월 09:00(75) 306-206, 수 09:00(75) 306-206",,,N,N,
167,인문대학,,국어국문학과,2학년,KL2300092,010,고전문학자료와해석,전공필수,3,3,0,허순우,50,"화 10:30(75) 405-2103, 목 10:30(75) 405-2103",,,N,N,
168,인문대학,,국어국문학과,2학년,KL2000004,010,현대소설론,전공선택,3,3,0,이재봉,60,"월 15:00(75) 306-313, 수 15:00(75) 306-313",,,N,N,
169,인문대학,,국어국문학과,2학년,KL2000975,010,현대문학텍스트읽기,전공선택,3,3,0,김경숙,30,"화 12:00(75) 306-209, 목 12:00(75) 306-209",,,N,N,
170,인문대학,,국어국문학과,2학년,KL2300097,010,국어단어의이해,전공선택,3,3,0,손평효,45,"월 10:30(75) 306-212, 수 10:30(75) 306-212",,,N,N,
171,인문대학,,국어국문학과,3학년,KL2300095,010,문예비평,전공필수,3,3,0,김경연,50,"화 09:00(75) 306-206, 목 09:00(75) 306-206",,,N,N,
172,인문대학,,국어국문학과,3학년,KL2700887,010,국어사,전공필수,3,3,0,이옥희,45,"월 09:00(75) 306-313, 수 09:00(75) 306-313",,,N,N,
173,인문대학,,국어국문학과,3학년,KL2300168,010,국어문장분석,전공선택,3,3,0,김석진,45,금 09:00-12:00 306-312,,,N,N,
174,인문대학,,국어국문학과,3학년,KL2300170,010,문학주제론,전공선택,3,3,0,정은영,45,"월 13:30(75) 405-2103, 수 13:30(75) 405-2103",,,N,N,
175,인문대학,,국어국문학과,3학년,KL2300171,010,시조와가사,전공선택,3,3,0,류속영,45,"월 12:00(75) 306-212, 수 12:00(75) 306-212",,,N,N,
176,인문대학,,국어국문학과,3학년,KL3500734,010,동아시아평화인문학,전공선택,3,3,0,김려실,45,"화 13:30(75) 306-212, 목 13:30(75) 306-212",,,N,N,
177,인문대학,,국어국문학과,4학년,KL2300094,010,국어의의미,전공선택,3,3,0,박소영,40,"화 10:30(75) 306-313, 목 10:30(75) 306-313",,,N,N,
178,인문대학,,국어국문학과,4학년,KL2300175,010,국어맞춤법,전공선택,3,3,0,김지현,40,"화 09:00(75) 306-212, 목 09:00(75) 306-212",,,N,N,
179,인문대학,,국어국문학과,4학년,KL2700881,010,현대서사이론,전공선택,3,3,0,이시성,45,"화 15:00(75) 306-212, 목 15:00(75) 306-212",,,N,N,
180,인문대학,,국어국문학과,4학년,KL3400829,010,고전작가의삶과문학,전공선택,3,3,0,한태문,40,"월 10:30(75) 306-313, 수 10:30(75) 306-313",,,N,N,
181,인문대학,,중어중문학과,전학년,ZF1100320,001,한자와문화,교양선택,3,3,0,나도원,30,"화 12:00(75) 416-510, 목 12:00(75) 416-510",3영역 : 문학과예술 ,,N,N,
182,인문대학,,중어중문학과,전학년,ZF1100787,001,삼국지문화기행,교양선택,3,3,0,남덕현,30,"월 13:30(75) 306-310, 수 13:30(75) 306-310",1영역 : 사상과역사 ,,N,N,
183,인문대학,,중어중문학과,전학년,ZF1100787,002,삼국지문화기행,교양선택,3,3,0,김소정,60,"월 15:00(75) 306-310, 수 15:00(75) 306-310",1영역 : 사상과역사 ,,N,N,
184,인문대학,,중어중문학과,전학년,ZF1100989,001,글로벌중국어1,교양선택,3,3,0,윤순일,60,"화 13:30(75) 306-216, 목 13:30(75) 306-216",6영역 : 외국어 ,,N,N,
185,인문대학,,중어중문학과,전학년,ZF1100989,002,글로벌중국어1,교양선택,3,3,0,송주란,60,"화 13:30(75) 405-2104, 목 13:30(75) 405-2104",6영역 : 외국어 ,,N,N,
186,인문대학,,중어중문학과,전학년,ZF1100989,003,글로벌중국어1,교양선택,3,3,0,유미경,60,"화 15:00(75) 306-409, 목 15:00(75) 306-409",6영역 : 외국어 ,,N,N,
187,인문대학,,중어중문학과,전학년,ZF1100989,004,글로벌중국어1,교양선택,3,3,0,유철,60,"월 09:00(75) 306-213, 수 09:00(75) 306-213",6영역 : 외국어 ,,N,N,
188,인문대학,,중어중문학과,전학년,ZF1100989,005,글로벌중국어1,교양선택,3,3,0,안승웅,60,"월 12:00(75) 306-210, 수 12:00(75) 306-210",6영역 : 외국어 ,,N,N,
189,인문대학,,중어중문학과,전학년,ZF1100989,006,글로벌중국어1,교양선택,3,3,0,이창민,60,"월 12:00(75) 306-310, 수 12:00(75) 306-310",6영역 : 외국어 ,,N,N,
190,인문대학,,중어중문학과,전학년,ZF1100989,007,글로벌중국어1,교양선택,3,3,0,최중식,30,"월 09:00(75) 306-216, 수 09:00(75) 306-216",6영역 : 외국어 ,,N,N,
191,인문대학,,중어중문학과,전학년,ZF1100989,008,글로벌중국어1,교양선택,3,3,0,황지경,60,"화 12:00(75) 306-216, 목 12:00(75) 306-216",6영역 : 외국어 ,,N,N,
192,인문대학,,중어중문학과,전학년,ZF1100989,200,글로벌중국어1,교양선택,3,3,0,최중식,60,금 14:00-17:00 밀양M03-3453,6영역 : 외국어 ,,N,N,
193,인문대학,,중어중문학과,전학년,ZF1100990,001,글로벌중국어2,교양선택,3,3,0,유미경,30,"화 12:00(75) 306-310, 목 12:00(75) 306-310",6영역 : 외국어 ,,N,N,
194,인문대학,,중어중문학과,전학년,ZF1100990,002,글로벌중국어2,교양선택,3,3,0,필문수,60,"화 15:00(75) 306-310, 목 15:00(75) 306-310",6영역 : 외국어 ,,N,N,
195,인문대학,,중어중문학과,전학년,ZF1200640,001,중국사회와대중문화,교양선택,3,3,0,박노종,30,"월 15:00(75) 306-501, 수 15:00(75) 306-501",2영역 : 사회와문화 ,,N,N,
196,인문대학,,중어중문학과,1학년,CL1600662,011,초급중국어말하기,전공기초,3,3,0,,30,"화 10:30(75) 306-216, 목 10:30(75) 306-216",,,N,N,
197,인문대학,,중어중문학과,1학년,CL1600662,012,초급중국어말하기,전공기초,3,3,0,황지경,30,"화 10:30(75) 306-310, 목 10:30(75) 306-310",,,N,N,
198,인문대학,,중어중문학과,1학년,CL1600662,013,초급중국어말하기,전공기초,3,3,0,이창민,30,"월 13:30(75) 306-205, 수 13:30(75) 306-205",,,N,N,
199,인문대학,,중어중문학과,1학년,CL1600664,011,초급중국어듣기,전공기초,3,3,0,김현희,30,"월 10:30(75) 306-310, 수 10:30(75) 306-310",,,N,N,
200,인문대학,,중어중문학과,1학년,CL1600664,012,초급중국어듣기,전공기초,3,3,0,박노종,30,"월 10:30(75) 306-216, 수 10:30(75) 306-216",,,N,N,
201,인문대학,,중어중문학과,1학년,CL1600664,013,초급중국어듣기,전공기초,3,3,0,유철,30,"월 12:00(75) 306-308, 수 12:00(75) 306-308",,,N,N,
202,인문대학,,중어중문학과,2학년,CL2000136,011,중국문학개론,전공필수,3,3,0,최진아,30,"월 13:30(75) 306-216, 수 13:30(75) 306-216",,,N,N,
203,인문대학,,중어중문학과,2학년,CL2000136,012,중국문학개론,전공필수,3,3,0,송주란,30,"화 12:00(75) 306-408, 목 12:00(75) 306-408",,,N,N,
204,인문대학,,중어중문학과,2학년,CL3500228,011,중국어문법과활용,전공필수,3,3,0,윤순일,30,"화 15:00(75) 306-216, 목 15:00(75) 306-216",,,N,N,
205,인문대학,,중어중문학과,2학년,CL3500228,012,중국어문법과활용,전공필수,3,3,0,김현희,30,"월 12:00(75) 306-206, 수 12:00(75) 306-206",,,N,N,
206,인문대학,,중어중문학과,2학년,CL3500231,011,초급중국어쓰기,전공선택,3,3,0,장루이,30,"월 16:30(75) 306-209, 수 16:30(75) 306-209",,중국어 ,N,N,
207,인문대학,,중어중문학과,2학년,CL3500232,011,중급중국어말하기및듣기,전공선택,3,3,0,필문수,30,"화 16:30(75) 306-310, 목 16:30(75) 306-310",,중국어 ,N,N,
208,인문대학,,중어중문학과,2학년,CL3500233,011,중국현대문학작품감상,전공선택,3,3,0,,30,"화 13:30(75) 306-310, 목 13:30(75) 306-310",,,N,N,
209,인문대학,,중어중문학과,2학년,CL3500234,011,중국영화와문화산업,전공선택,3,3,0,권도경,30,"화 10:30(75) 306-408, 목 10:30(75) 306-408",,,N,N,
210,인문대학,,중어중문학과,3학년,CL2800227,011,중국고대문학사,전공필수,3,3,0,남덕현,30,"월 16:30(75) 306-310, 수 16:30(75) 306-310",,,N,N,
211,인문대학,,중어중문학과,3학년,CL2800227,012,중국고대문학사,전공필수,3,3,0,김소정,30,"월 16:30(75) 306-216, 수 16:30(75) 306-216",,,N,N,
212,인문대학,,중어중문학과,3학년,CL2000145,011,중국현대소설,전공선택,3,3,0,안승웅,30,"월 09:00(75) 306-310, 수 09:00(75) 306-310",,,N,N,
213,인문대학,,중어중문학과,3학년,CL3000696,011,중국어교과교육론,전공선택,3,3,0,장루이,3,"화 13:30(75) 307-202, 목 13:30(75) 307-202",,중국어 ,N,N,
214,인문대학,,중어중문학과,3학년,CL3500236,011,고급중국어말하기및듣기,전공선택,3,3,0,장루이,30,"월 15:00(75) 306-216, 수 15:00(75) 306-216",,중국어 ,N,N,
215,인문대학,,중어중문학과,3학년,CL3500456,011,기초중국어방언(회화),전공선택,3,3,0,LIU Tingting,30,"월 10:30(75) 306-410, 수 10:30(75) 306-410",,중국어 ,N,N,
216,인문대학,,중어중문학과,4학년,CL3000698,011,중국어교과논리및논술,전공선택,3,3,0,LIU Tingting,1,"월 13:30(75) 307-609, 수 13:30(75) 307-609",,중국어 ,N,N,
217,인문대학,,중어중문학과,4학년,CL3500244,011,중국뉴스읽기와듣기,전공선택,3,3,0,LIU Tingting,30,"화 15:00(75) 306-211, 목 15:00(75) 306-211",,중국어 ,N,N,
218,인문대학,,중어중문학과,4학년,CL3500245,011,고대중국어의이해,전공선택,3,3,0,나도원,30,"화 10:30(75) 306-211, 목 10:30(75) 306-211",,,N,N,
219,인문대학,,중어중문학과,4학년,CL3500807,011,중국고전소설과콘텐츠,전공선택,3,3,0,최진아,15,"월 12:00(75) 306-216, 수 12:00(75) 306-216",,,N,N,
220,인문대학,,일어일문학과,전학년,ZF1100236,001,일어(I),교양선택,3,3,0,서순현,30,"월 12:00(75) 306-312, 수 12:00(75) 306-312",6영역 : 외국어 ,,N,N,
221,인문대학,,일어일문학과,전학년,ZF1100236,002,일어(I),교양선택,3,3,0,김수진,30,"월 12:00(75) 306-408, 수 12:00(75) 306-408",6영역 : 외국어 ,,N,N,
222,인문대학,,일어일문학과,전학년,ZF1100236,003,일어(I),교양선택,3,3,0,김수진,30,"월 13:30(75) 306-213, 수 13:30(75) 306-213",6영역 : 외국어 ,,N,N,
223,인문대학,,일어일문학과,전학년,ZF1100236,004,일어(I),교양선택,3,3,0,나승회,30,"월 13:30(75) 306-309, 수 13:30(75) 306-309",6영역 : 외국어 ,,N,N,
224,인문대학,,일어일문학과,전학년,ZF1100236,005,일어(I),교양선택,3,3,0,한경아,30,"화 12:00(75) 306-311, 목 12:00(75) 306-311",6영역 : 외국어 ,,N,N,
225,인문대학,,일어일문학과,전학년,ZF1100236,006,일어(I),교양선택,3,3,0,이진연,30,"화 12:00(75) 306-312, 목 12:00(75) 306-312",6영역 : 외국어 ,,N,N,
226,인문대학,,일어일문학과,전학년,ZF1100236,007,일어(I),교양선택,3,3,0,김소영,30,"화 12:00(75) 405-2103, 목 12:00(75) 405-2103",6영역 : 외국어 ,,N,N,
227,인문대학,,일어일문학과,전학년,ZF1100236,008,일어(I),교양선택,3,3,0,안수현,30,"화 13:30(75) 306-408, 목 13:30(75) 306-408",6영역 : 외국어 ,,N,N,
228,인문대학,,일어일문학과,전학년,ZF1100236,009,일어(I),교양선택,3,3,0,나카지마 코마코,30,"화 15:00(75) 306-312, 목 15:00(75) 306-312",6영역 : 외국어 ,,N,N,
229,인문대학,,일어일문학과,전학년,ZF1100236,010,일어(I),교양선택,3,3,0,이지현,30,금 10:00-13:00 405-2103,6영역 : 외국어 ,,N,N,
230,인문대학,,일어일문학과,전학년,ZF1100236,200,일어(I),교양선택,3,3,0,,30,금 10:00-13:00 밀양M02-2111,6영역 : 외국어 ,,N,N,
231,인문대학,,일어일문학과,전학년,ZF1100240,001,일어(II),교양선택,3,3,0,,30,"월 15:00(75) 306-312, 수 15:00(75) 306-312",6영역 : 외국어 ,,N,N,
232,인문대학,,일어일문학과,전학년,ZF1100240,002,일어(II),교양선택,3,3,0,하재필,30,"화 10:30(75) 306-312, 목 10:30(75) 306-312",6영역 : 외국어 ,,N,N,
233,인문대학,,일어일문학과,1학년,JL1500176,011,기초일본어(I),전공기초,3,3,0,한경아,30,"화 16:30(75) 306-205, 목 16:30(75) 306-205",,,N,N,수준별 분반 중 고급반
234,인문대학,,일어일문학과,1학년,JL1500176,012,기초일본어(I),전공기초,3,3,0,김유경,30,"화 16:30(75) 306-213, 목 16:30(75) 306-213",,,N,N,
235,인문대학,,일어일문학과,1학년,JL1500176,013,기초일본어(I),전공기초,3,3,0,허정은,30,"화 16:30(75) 306-411, 목 16:30(75) 306-411",,,N,N,
236,인문대학,,일어일문학과,1학년,JL1600236,011,일본어연습(I),전공기초,3,3,0,,30,"월 16:30(75) 306-213, 수 16:30(75) 306-213",,일본어 ,N,N,수준별 분반 중 고급반
237,인문대학,,일어일문학과,1학년,JL1600236,012,일본어연습(I),전공기초,3,3,0,박미현,30,"월 16:30(75) 306-312, 수 16:30(75) 306-312",,,N,N,
238,인문대학,,일어일문학과,1학년,JL1600236,013,일본어연습(I),전공기초,3,3,0,조수현,30,"월 16:30(75) 306-411, 수 16:30(75) 306-411",,,N,N,
239,인문대학,,일어일문학과,2학년,JL2100001,011,일본어문법(I),전공필수,3,3,0,하재필,40,"월 10:30(75) 306-213, 수 10:30(75) 306-213",,,N,N,
240,인문대학,,일어일문학과,2학년,JL2100001,012,일본어문법(I),전공필수,3,3,0,박미현,40,"월 09:00(75) 306-411, 수 09:00(75) 306-411",,,N,N,
241,인문대학,,일어일문학과,2학년,JL2000262,011,일본사정,전공선택,3,3,0,조수현,20,"월 15:00(75) 306-410, 수 15:00(75) 306-410",,,N,N,연구.프로젝트 또는 세미나수업
242,인문대학,,일어일문학과,2학년,JL2100002,011,일본어회화(I),전공선택,3,3,0,,20,"월 12:00(75) 306-213, 수 12:00(75) 306-213",,일본어 ,N,N,
243,인문대학,,일어일문학과,2학년,JL2100002,012,일본어회화(I),전공선택,3,3,0,,20,"화 12:00(75) 306-213, 목 12:00(75) 306-213",,일본어 ,N,N,
244,인문대학,,일어일문학과,2학년,JL2100003,011,일문독해(I),전공선택,3,3,0,류민화,25,"월 13:30(75) 306-312, 수 13:30(75) 306-312",,,N,N,
245,인문대학,,일어일문학과,2학년,JL3300036,011,일본어강독,전공선택,3,3,0,노선숙,25,"화 15:00(75) 306-408, 목 15:00(75) 306-408",,,N,N,
246,인문대학,,일어일문학과,3학년,JL2000298,011,일본고전문법,전공필수,3,3,0,안수현,40,"화 10:30(75) 306-411, 목 10:30(75) 306-411",,,N,N,
247,인문대학,,일어일문학과,3학년,JL2000303,011,일본문학특강,전공선택,3,3,0,김소영,20,"화 13:30(75) 306-213, 목 13:30(75) 306-213",,,N,N,
248,인문대학,,일어일문학과,3학년,JL2100006,011,일본어작문(I),전공선택,3,3,0,,20,"화 09:00(75) 306-213, 목 09:00(75) 306-213",,일본어 ,N,N,
249,인문대학,,일어일문학과,3학년,JL2100012,011,일문독해(III),전공선택,3,3,0,하재필,20,"월 15:00(75) 306-213, 수 15:00(75) 306-213",,,N,N,
250,인문대학,,일어일문학과,3학년,JL2300305,011,일본현대소설,전공선택,3,3,0,한정선,20,"화 16:30(75) 306-312, 목 16:30(75) 306-312",,,N,N,
251,인문대학,,일어일문학과,4학년,JL2300311,011,일본문학번역연습,전공선택,3,3,0,김임숙,20,"화 10:30(75) 306-213, 목 10:30(75) 306-213",,,N,N,
252,인문대학,,일어일문학과,4학년,JL2300313,011,일본의언어와문화,전공선택,3,3,0,류민화,20,"월 10:30(75) 306-312, 수 10:30(75) 306-312",,,N,N,
253,인문대학,,일어일문학과,4학년,JL3000702,011,일본어교과교육론,전공선택,3,3,0,,5,금 10:00-13:00 307-316,,,N,N,
254,인문대학,,일어일문학과,4학년,JL3500987,011,근대일본의문학과사회,전공선택,3,3,0,한정선,20,"화 13:30(75) 306-312, 목 13:30(75) 306-312",,,N,N,
255,인문대학,,영어영문학과,전학년,ZF1100325,001,영상과영미문화,교양선택,3,3,0,최성희,35,"월 16:30(75) 306-412, 수 16:30(75) 306-412",3영역 : 문학과예술 ,,N,N,
256,인문대학,,영어영문학과,전학년,ZF1101003,001,생애주기와문학,교양선택,3,3,0,안소미,30,"화 09:00(75) 306-412, 목 09:00(75) 306-412",3영역 : 문학과예술 ,,N,Y,
257,인문대학,,영어영문학과,전학년,ZF1101004,001,미국문학과글로벌문화,교양선택,3,3,0,김유곤,30,금 13:00-16:00 306-412,7영역 : 융복합 ,,N,Y,
258,인문대학,,영어영문학과,1학년,EL1500746,013,영어회화,전공기초,3,3,0,벤메이,20,"월 13:30(75) 306-217, 수 13:30(75) 306-217",,영어,N,N,
259,인문대학,,영어영문학과,1학년,EL1500746,014,영어회화,전공기초,3,3,0,벤메이,20,"월 15:00(75) 306-217, 수 15:00(75) 306-217",,영어,N,N,
260,인문대학,,영어영문학과,1학년,EL1500746,015,영어회화,전공기초,3,3,0,벤메이,20,"화 15:00(75) 306-217, 목 15:00(75) 306-217",,영어,N,N,
261,인문대학,,영어영문학과,1학년,EL1500746,016,영어회화,전공기초,3,3,0,벤메이,20,"화 16:30(75) 306-217, 목 16:30(75) 306-217",,영어,N,N,
262,인문대학,,영어영문학과,1학년,EL1600230,013,영문학입문,전공기초,3,3,0,안소미,60,"화 12:00(75) 306-412, 목 12:00(75) 306-412",,,N,N,
263,인문대학,,영어영문학과,2학년,EL3500792,013,영어음성음운론,전공필수,3,3,0,김정윤,60,"월 10:30(75) 306-412, 수 10:30(75) 306-412",,영어,N,N,
